date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:00	2448/2448	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:58%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F3rd-international-workshop-on-multilingual-semantic-web-iwmsw-2023%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed8ad6	(from https://kgswc.org/3rd-international-workshop-on-multilingual-semantic-web-iwmsw-2023/)
12:56:01	5312/5312	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:59%20GMT	https://kgswc.org/wp-json/wp/v2/pages/673	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/673.json	(from https://kgswc.org/2nd-international-workshop-on-semantic-iot-iwsiot2023/)
12:56:02	2256/2256	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:00%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-semantic-iot-iwsiot2023%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedb571.json	(from https://kgswc.org/2nd-international-workshop-on-semantic-iot-iwsiot2023/)
12:56:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:00%20GMT	https://kgswc.org/?p=673	D:/KGSWC/kgswc/kgswc.org/index8631.html	(from https://kgswc.org/2nd-international-workshop-on-semantic-iot-iwsiot2023/)
12:56:03	2407/2407	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:01%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-semantic-iot-iwsiot2023%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedc68c	(from https://kgswc.org/2nd-international-workshop-on-semantic-iot-iwsiot2023/)
12:56:04	2185/2185	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:02%20GMT	https://kgswc.org/wp-json/wp/v2/pages/258	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/258.json	(from https://kgswc.org/participation-latin-american-industry-track-latami/)
12:56:05	2223/2223	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:03%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fparticipation-latin-american-industry-track-latami%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed8c93.json	(from https://kgswc.org/participation-latin-american-industry-track-latami/)
12:56:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:03%20GMT	https://kgswc.org/?p=258	D:/KGSWC/kgswc/kgswc.org/indexb773.html	(from https://kgswc.org/participation-latin-american-industry-track-latami/)
12:56:06	2368/2368	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:04%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fparticipation-latin-american-industry-track-latami%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed8223	(from https://kgswc.org/participation-latin-american-industry-track-latami/)
12:56:07	1378/1378	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:05%20GMT	https://kgswc.org/wp-json/wp/v2/pages/172	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/172.json	(from https://kgswc.org/school/)
12:56:08	1997/1997	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:06%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fschool%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedb49f.json	(from https://kgswc.org/school/)
12:56:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:06%20GMT	https://kgswc.org/?p=172	D:/KGSWC/kgswc/kgswc.org/indexf4d1.html	(from https://kgswc.org/school/)
12:56:09	2142/2142	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:07%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fschool%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed12aa	(from https://kgswc.org/school/)
12:56:10	2875/2875	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:08%20GMT	https://kgswc.org/wp-json/wp/v2/pages/587	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/587.json	(from https://kgswc.org/call-for-sponsors/)
12:56:11	2052/2052	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:09%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fcall-for-sponsors%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed3a75.json	(from https://kgswc.org/call-for-sponsors/)
12:56:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:09%20GMT	https://kgswc.org/?p=587	D:/KGSWC/kgswc/kgswc.org/index4c2b.html	(from https://kgswc.org/call-for-sponsors/)
12:56:13	2197/2197	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:11%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fcall-for-sponsors%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed4157	(from https://kgswc.org/call-for-sponsors/)
12:56:14	7286/7286	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:12%20GMT	https://kgswc.org/wp-json/wp/v2/pages/601	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/601.json	(from https://kgswc.org/our-sponsors/)
12:56:15	2027/2027	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:13%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Four-sponsors%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed4a43.json	(from https://kgswc.org/our-sponsors/)
12:56:15	1649856/1649856	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2017:30:34%20GMT	https://kgswc.org/wp-content/uploads/2023/10/Winter-school-Poster-2023-5.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/10/Winter-school-Poster-2023-5.png	(from https://kgswc.org/school/)
12:56:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:13%20GMT	https://kgswc.org/?p=601	D:/KGSWC/kgswc/kgswc.org/indexbdc9.html	(from https://kgswc.org/our-sponsors/)
12:56:17	2172/2172	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:15%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Four-sponsors%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed84bc	(from https://kgswc.org/our-sponsors/)
12:56:19	93461/93461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2010:15:03%20GMT	https://kgswc.org/wp-content/uploads/2023/09/IET-LOGO.jpg	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/09/IET-LOGO.jpg	(from https://kgswc.org/our-sponsors/)
12:56:19	95622/95622	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Apr%202023%2013:40:25%20GMT	https://kgswc.org/wp-content/uploads/2023/04/Ultipa-Transparent-Sponsors-logo.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/04/Ultipa-Transparent-Sponsors-logo.png	(from https://kgswc.org/our-sponsors/)
12:56:19	14315/14315	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Oct%202023%2016:59:32%20GMT	https://kgswc.org/wp-content/uploads/2023/10/Logo-Global-NTT-DATA-Future-Blue-RGB.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/10/Logo-Global-NTT-DATA-Future-Blue-RGB.png	(from https://kgswc.org/our-sponsors/)
12:56:19	4024/4024	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2010:20:30%20GMT	https://kgswc.org/wp-content/uploads/2023/10/SWARM-Wordmark.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/10/SWARM-Wordmark.png	(from https://kgswc.org/our-sponsors/)
12:56:20	17518/17518	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202023%2017:23:53%20GMT	https://kgswc.org/wp-content/uploads/2023/10/informatica_e_ingenieria_de_sistemas-color.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/10/informatica_e_ingenieria_de_sistemas-color.png	(from https://kgswc.org/our-sponsors/)
12:56:21	8246/8246	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:19%20GMT	https://kgswc.org/wp-json/wp/v2/pages/613	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/613.json	(from https://kgswc.org/registration/)
12:56:22	246820/246820	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202023%2020:34:24%20GMT	https://kgswc.org/wp-content/uploads/2023/07/LOGO-BDTA-RGB_COLOR.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/07/LOGO-BDTA-RGB_COLOR.png	(from https://kgswc.org/our-sponsors/)
12:56:22	394344/394344	---M--	200	added ('OK')	image/png	date:Wed,%2024%20May%202023%2015:59:36%20GMT	https://kgswc.org/wp-content/uploads/2023/05/LOGO_TRnsp_HR.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2023/05/LOGO_TRnsp_HR.png	(from https://kgswc.org/our-sponsors/)
12:56:22	2027/2027	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:20%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fregistration%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embeded25.json	(from https://kgswc.org/registration/)
12:56:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:20%20GMT	https://kgswc.org/?p=613	D:/KGSWC/kgswc/kgswc.org/index44fb.html	(from https://kgswc.org/registration/)
12:56:23	2172/2172	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:22%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fregistration%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed2bb0	(from https://kgswc.org/registration/)
12:56:24	1385/1385	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:22%20GMT	https://kgswc.org/wp-json/wp/v2/pages/706	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/706.json	(from https://kgswc.org/schedule/)
12:56:25	2007/2007	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:23%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fschedule%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed7c98.json	(from https://kgswc.org/schedule/)
12:56:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:24%20GMT	https://kgswc.org/?p=706	D:/KGSWC/kgswc/kgswc.org/indexf8ad.html	(from https://kgswc.org/schedule/)
12:56:26	2152/2152	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:25%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fschedule%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedae39	(from https://kgswc.org/schedule/)
12:56:27	1799/1799	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:25%20GMT	https://kgswc.org/wp-json/wp/v2/pages/428	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/428.json	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:28	2281/2281	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:26%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fknowledge-graphs-and-semantic-web-conference-2022-schedule%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed314f.json	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:26%20GMT	https://kgswc.org/?p=428	D:/KGSWC/kgswc/kgswc.org/indexc7ce.html	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:29	2429/2429	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:27%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fknowledge-graphs-and-semantic-web-conference-2022-schedule%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedc158	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:29	7672/7672	---M--	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf82d0.css	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:30	20105/20105	---M--	200	added ('OK')	text/javascript	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/js/min/all-pdfemb-min.js?ver=6.4.3	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/js/min/all-pdfemb-min84fc.js	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:32	334601/334601	---M--	200	added ('OK')	text/javascript	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/js/pdfjs/pdf.min.js?ver=4.6.4	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/js/pdfjs/pdf.min82d0.js	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:32	1774/1774	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:31%20GMT	https://kgswc.org/wp-json/wp/v2/pages/416	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/416.json	(from https://kgswc.org/winter-school-2022-schedule/)
12:56:33	324071/324071	---M--	200	added ('OK')	application/pdf	date:Fri,%2018%20Nov%202022%2014:23:54%20GMT	https://kgswc.org/wp-content/uploads/2022/11/semantic_schedule_pm18_a.pdf	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/11/semantic_schedule_pm18_a.pdf	(from https://kgswc.org/knowledge-graphs-and-semantic-web-conference-2022-schedule/)
12:56:34	2102/2102	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:26:31%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fwinter-school-2022-schedule%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed9030.json	(from https://kgswc.org/winter-school-2022-schedule/)
12:56:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:26:32%20GMT	https://kgswc.org/?p=416	D:/KGSWC/kgswc/kgswc.org/index5750.html	(from https://kgswc.org/winter-school-2022-schedule/)
12:56:35	2247/2247	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:26:34%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fwinter-school-2022-schedule%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed595e	(from https://kgswc.org/winter-school-2022-schedule/)
12:56:36	246/246	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-pageUp.png	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-pageUp.png	(from https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4)
12:56:36	238/238	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-pageDown.png	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-pageDown.png	(from https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4)
12:56:37	88/88	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-zoomOut.png	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-zoomOut.png	(from https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4)
12:56:37	136/136	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-zoomIn.png	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-zoomIn.png	(from https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4)
12:56:37	321/321	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-presentationMode.png	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-presentationMode.png	(from https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4)
12:56:38	259/259	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2013:42:13%20GMT	https://kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-download.png	D:/KGSWC/kgswc/kgswc.org/wp-content/plugins/pdf-embedder/assets/img/toolbarButton-download.png	(from https://kgswc.org/wp-content/plugins/pdf-embedder/assets/css/pdfemb-embed-pdf.css?ver=4.6.4)
12:56:38	214009/214009	---M--	200	added ('OK')	application/pdf	date:Sun,%2013%20Nov%202022%2013:19:56%20GMT	https://kgswc.org/wp-content/uploads/2022/11/winter_school_22_c.pdf	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/11/winter_school_22_c.pdf	(from https://kgswc.org/winter-school-2022-schedule/)
